Job_Name,Company_Name,Location,Skills,Yearly Salary
Senior Application Developer,AIStrata Technology Solutions,"HSR Layout, Bengaluru, Karnataka","Node.js,Web application frameworks,Security,Databases,Package management,Source control,Oops concepts,Callback function,Mongodb,NPM,Express,RESTful APIs, Front-End Technologies,Asynchronous Programming,Authorization",420000.0
Python Full stack Developer,Seventh Contact Hiring Solutions,"Ahmedabad, Gujarat","Node.js,Web application frameworks,Security,Databases,Package management,Source control,Oops concepts,Callback function,Mongodb,NPM,Express,RESTful APIs, Front-End Technologies,Asynchronous Programming,Authorization",420000.0
Backend Developer - Node JS,Yobored,"Ahmedabad, Gujarat","Node.js,Web application frameworks,Security,Databases,Package management,Source control,Oops concepts,Callback function,Mongodb,NPM,Express,RESTful APIs, Front-End Technologies,Asynchronous Programming,Authorization",490000.0
.NET Developer,Zydus Info Services,"Ahmedabad, Gujarat","Node.js,Web application frameworks,Security,Databases,Package management,Source control,Oops concepts,Callback function,Mongodb,NPM,Express,RESTful APIs, Front-End Technologies,Asynchronous Programming,Authorization",480000.0
Software Developer,University Living,"Mohali Sas Nagar, Chandigarh","Node.js,Web application frameworks,Security,Databases,Package management,Source control,Oops concepts,Callback function,Mongodb,NPM,Express,RESTful APIs, Front-End Technologies,Asynchronous Programming,Authorization",470000.0
Front End Web Developer(React.JS/ JavaScript),Solution Analysts Pvt Ltd,"Mohali, Punjab","Node.js,Web application frameworks,Security,Databases,Package management,Source control,Oops concepts,Callback function,Mongodb,NPM,Express,RESTful APIs, Front-End Technologies,Asynchronous Programming,Authorization",450000.0
"Backed Developer (Node Js, Mongo DB, Vue Js, AWS Services)",IncBit Integrated Systems Pvt Ltd,"Mohali, Punjab","Node.js,Web application frameworks,Security,Databases,Package management,Source control,Oops concepts,Callback function,Mongodb,NPM,Express,RESTful APIs, Front-End Technologies,Asynchronous Programming,Authorization",410000.0
.NET Developer,Zapbuild Technologies Pvt. Ltd.,"Pune, Maharashtra","Node.js,Web application frameworks,Security,Databases,Package management,Source control,Oops concepts,Callback function,Mongodb,NPM,Express,RESTful APIs, Front-End Technologies,Asynchronous Programming,Authorization",470000.0
Software Developer,Alliance Data,"Coimbatore, Tamil Nadu","Node.js,Web application frameworks,Security,Databases,Package management,Source control,Oops concepts,Callback function,Mongodb,NPM,Express,RESTful APIs, Front-End Technologies,Asynchronous Programming,Authorization",420000.0
Senior Application Developer,Detecvision Technologies,"Mohali, Punjab","Node.js,Web application frameworks,Security,Databases,Package management,Source control,Oops concepts,Callback function,Mongodb,NPM,Express,RESTful APIs, Front-End Technologies,Asynchronous Programming,Authorization",470000.0
Sr. Node.js Developer,My Corporate Jobs,"Mohali, Punjab","Node.js,Web application frameworks,Security,Databases,Package management,Source control,Oops concepts,Callback function,Mongodb,NPM,Express,RESTful APIs, Front-End Technologies,Asynchronous Programming,Authorization",450000.0
Software Developer - Blockchain Technologies,ShahKam Solutions,Remote,"Node.js,Web application frameworks,Security,Databases,Package management,Source control,Oops concepts,Callback function,Mongodb,NPM,Express,RESTful APIs, Front-End Technologies,Asynchronous Programming,Authorization",490000.0
Node.js Developer - Immediate Joiners - Mumbai,Multipz Services,Remote,"Node.js,Web application frameworks,Security,Databases,Package management,Source control,Oops concepts,Callback function,Mongodb,NPM,Express,RESTful APIs, Front-End Technologies,Asynchronous Programming,Authorization",420000.0
Hire Node Js Developer,Zydus Info Services,Remote,"Node.js,Web application frameworks,Security,Databases,Package management,Source control,Oops concepts,Callback function,Mongodb,NPM,Express,RESTful APIs, Front-End Technologies,Asynchronous Programming,Authorization",400000.0
Senior Application Developer,Blue Tie Global Private Limited,"Mumbai, Maharashtra","Node.js,Web application frameworks,Security,Databases,Package management,Source control,Oops concepts,Callback function,Mongodb,NPM,Express,RESTful APIs, Front-End Technologies,Asynchronous Programming,Authorization",400000.0
Senior Application Developer,gate6,"Gurgaon, Haryana","Node.js,Web application frameworks,Security,Databases,Package management,Source control,Oops concepts,Callback function,Mongodb,NPM,Express,RESTful APIs, Front-End Technologies,Asynchronous Programming,Authorization",470000.0
"Senior Developer ( Node.js ) - Software / IT MNC , Yerawada...",Appic Softwares,"Mumbai, Maharashtra","Node.js,Web application frameworks,Security,Databases,Package management,Source control,Oops concepts,Callback function,Mongodb,NPM,Express,RESTful APIs, Front-End Technologies,Asynchronous Programming,Authorization",440000.0
Developers and Engineers,Webwing Technologies,"Mohali, Punjab","Node.js,Web application frameworks,Security,Databases,Package management,Source control,Oops concepts,Callback function,Mongodb,NPM,Express,RESTful APIs, Front-End Technologies,Asynchronous Programming,Authorization",430000.0
Node js developer,University Living,"Mohali, Punjab","Node.js,Web application frameworks,Security,Databases,Package management,Source control,Oops concepts,Callback function,Mongodb,NPM,Express,RESTful APIs, Front-End Technologies,Asynchronous Programming,Authorization",480000.0
Node.JS Developer,AI Cyber Solutions,Remote,"Node.js,Web application frameworks,Security,Databases,Package management,Source control,Oops concepts,Callback function,Mongodb,NPM,Express,RESTful APIs, Front-End Technologies,Asynchronous Programming,Authorization",470000.0
React JS & Node JS Developer,Ciena,"Chennai, Tamil Nadu","Node.js,Web application frameworks,Security,Databases,Package management,Source control,Oops concepts,Callback function,Mongodb,NPM,Express,RESTful APIs, Front-End Technologies,Asynchronous Programming,Authorization",440000.0
Full Stack Developer,Miner Bros,"Pune, Maharashtra","Node.js,Web application frameworks,Security,Databases,Package management,Source control,Oops concepts,Callback function,Mongodb,NPM,Express,RESTful APIs, Front-End Technologies,Asynchronous Programming,Authorization",410000.0
Node.js Developer - Immediate Joiners - Mumbai,The Spider India,"Pune, Maharashtra","Node.js,Web application frameworks,Security,Databases,Package management,Source control,Oops concepts,Callback function,Mongodb,NPM,Express,RESTful APIs, Front-End Technologies,Asynchronous Programming,Authorization",470000.0
Node Js,Seventh Contact Hiring Solutions,"Pune, Maharashtra","Node.js,Web application frameworks,Security,Databases,Package management,Source control,Oops concepts,Callback function,Mongodb,NPM,Express,RESTful APIs, Front-End Technologies,Asynchronous Programming,Authorization",470000.0
Software Developer - Blockchain Technologies,PeerMagic,"Pune, Maharashtra","Node.js,Web application frameworks,Security,Databases,Package management,Source control,Oops concepts,Callback function,Mongodb,NPM,Express,RESTful APIs, Front-End Technologies,Asynchronous Programming,Authorization",400000.0
Node / React JS Developer,Ciena,"Delhi, Delhi","Node.js,Web application frameworks,Security,Databases,Package management,Source control,Oops concepts,Callback function,Mongodb,NPM,Express,RESTful APIs, Front-End Technologies,Asynchronous Programming,Authorization",440000.0
Node js developer,Creative Pills Web Solution,"Delhi, Delhi","Node.js,Web application frameworks,Security,Databases,Package management,Source control,Oops concepts,Callback function,Mongodb,NPM,Express,RESTful APIs, Front-End Technologies,Asynchronous Programming,Authorization",450000.0
Node JS Developer,Alliance Data,"Mumbai, Maharashtra","Node.js,Web application frameworks,Security,Databases,Package management,Source control,Oops concepts,Callback function,Mongodb,NPM,Express,RESTful APIs, Front-End Technologies,Asynchronous Programming,Authorization",490000.0
Senior Application Developer,Yobored,"Gandhinagar, Gujarat","Node.js,Web application frameworks,Security,Databases,Package management,Source control,Oops concepts,Callback function,Mongodb,NPM,Express,RESTful APIs, Front-End Technologies,Asynchronous Programming,Authorization",440000.0
Backend Developer - Node JS,skilora,"Coimbatore, Tamil Nadu","Node.js,Web application frameworks,Security,Databases,Package management,Source control,Oops concepts,Callback function,Mongodb,NPM,Express,RESTful APIs, Front-End Technologies,Asynchronous Programming,Authorization",430000.0
Node.js Developer,Helical IT,"Bengaluru, Karnataka","Node.js,Web application frameworks,Security,Databases,Package management,Source control,Oops concepts,Callback function,Mongodb,NPM,Express,RESTful APIs, Front-End Technologies,Asynchronous Programming,Authorization",480000.0
.NET Developer,Shenll Technology Solutions,"Mohali Sas Nagar, Chandigarh","Node.js,Web application frameworks,Security,Databases,Package management,Source control,Oops concepts,Callback function,Mongodb,NPM,Express,RESTful APIs, Front-End Technologies,Asynchronous Programming,Authorization",430000.0
Hiring NodeJS Developer At Solution Analysts.!,Yobored,"Mohali Sas Nagar, Chandigarh","Node.js,Web application frameworks,Security,Databases,Package management,Source control,Oops concepts,Callback function,Mongodb,NPM,Express,RESTful APIs, Front-End Technologies,Asynchronous Programming,Authorization",460000.0
Senior Application Developer,IncBit Integrated Systems Pvt Ltd,"Ahmedabad, Gujarat","Node.js,Web application frameworks,Security,Databases,Package management,Source control,Oops concepts,Callback function,Mongodb,NPM,Express,RESTful APIs, Front-End Technologies,Asynchronous Programming,Authorization",470000.0
"FullStack Developer (NodeJS, ReactJS)",Yobored,"Tiruchchirappalli, Tamil Nadu","Node.js,Web application frameworks,Security,Databases,Package management,Source control,Oops concepts,Callback function,Mongodb,NPM,Express,RESTful APIs, Front-End Technologies,Asynchronous Programming,Authorization",460000.0
Fullstack React & Node Developer,Talentnook,"Gurgaon, Haryana","Node.js,Web application frameworks,Security,Databases,Package management,Source control,Oops concepts,Callback function,Mongodb,NPM,Express,RESTful APIs, Front-End Technologies,Asynchronous Programming,Authorization",470000.0
Backend Developer (#FlexiJob),Dhwani Rural Information Systems,"Gurgaon, Haryana","Node.js,Web application frameworks,Security,Databases,Package management,Source control,Oops concepts,Callback function,Mongodb,NPM,Express,RESTful APIs, Front-End Technologies,Asynchronous Programming,Authorization",470000.0
Node JS Angular JS Senior Developer(Freelancer/Part-time),The Spider India,"Thiruvananthapuram, Kerala","Node.js,Web application frameworks,Security,Databases,Package management,Source control,Oops concepts,Callback function,Mongodb,NPM,Express,RESTful APIs, Front-End Technologies,Asynchronous Programming,Authorization",450000.0
Sr. Node.js Developer,Scentric Automation Technologies LLP,"Ahmedabad, Gujarat","Node.js,Web application frameworks,Security,Databases,Package management,Source control,Oops concepts,Callback function,Mongodb,NPM,Express,RESTful APIs, Front-End Technologies,Asynchronous Programming,Authorization",420000.0
"Backed Developer (Node Js, Mongo DB, Vue Js, AWS Services)",Research Grid Ltd,"Ahmedabad, Gujarat","Node.js,Web application frameworks,Security,Databases,Package management,Source control,Oops concepts,Callback function,Mongodb,NPM,Express,RESTful APIs, Front-End Technologies,Asynchronous Programming,Authorization",450000.0
Node js developer,NETBT90 LLP,"Mumbai, Maharashtra","Node.js,Web application frameworks,Security,Databases,Package management,Source control,Oops concepts,Callback function,Mongodb,NPM,Express,RESTful APIs, Front-End Technologies,Asynchronous Programming,Authorization",450000.0
Sr. Node.js Developer,Solution Analysts Pvt Ltd,"Vijayawada, Andhra Pradesh","Node.js,Web application frameworks,Security,Databases,Package management,Source control,Oops concepts,Callback function,Mongodb,NPM,Express,RESTful APIs, Front-End Technologies,Asynchronous Programming,Authorization",480000.0
.NET Developer,NETBT90 LLP,"HSR Layout, Bengaluru, Karnataka","Node.js,Web application frameworks,Security,Databases,Package management,Source control,Oops concepts,Callback function,Mongodb,NPM,Express,RESTful APIs, Front-End Technologies,Asynchronous Programming,Authorization",400000.0
Full Stack Developer,Solution Analysts Pvt Ltd,"HSR Layout, Bengaluru, Karnataka","Node.js,Web application frameworks,Security,Databases,Package management,Source control,Oops concepts,Callback function,Mongodb,NPM,Express,RESTful APIs, Front-End Technologies,Asynchronous Programming,Authorization",490000.0
Web Developer,Sutherland,"HSR Layout, Bengaluru, Karnataka","Node.js,Web application frameworks,Security,Databases,Package management,Source control,Oops concepts,Callback function,Mongodb,NPM,Express,RESTful APIs, Front-End Technologies,Asynchronous Programming,Authorization",460000.0
Data Engineer II,Talentnook,"HSR Layout, Bengaluru, Karnataka","Node.js,Web application frameworks,Security,Databases,Package management,Source control,Oops concepts,Callback function,Mongodb,NPM,Express,RESTful APIs, Front-End Technologies,Asynchronous Programming,Authorization",410000.0
Full Stack Software Developer,AIStrata Technology Solutions,"New Delhi, Delhi","Node.js,Web application frameworks,Security,Databases,Package management,Source control,Oops concepts,Callback function,Mongodb,NPM,Express,RESTful APIs, Front-End Technologies,Asynchronous Programming,Authorization",410000.0
Backend Developer (#FlexiJob),AIStrata Technology Solutions,"Tiruchchirappalli, Tamil Nadu","Node.js,Web application frameworks,Security,Databases,Package management,Source control,Oops concepts,Callback function,Mongodb,NPM,Express,RESTful APIs, Front-End Technologies,Asynchronous Programming,Authorization",410000.0
Node JS Angular JS Senior Developer(Freelancer/Part-time),big tree,"Tiruchchirappalli, Tamil Nadu","Node.js,Web application frameworks,Security,Databases,Package management,Source control,Oops concepts,Callback function,Mongodb,NPM,Express,RESTful APIs, Front-End Technologies,Asynchronous Programming,Authorization",480000.0
Angular js Developer,Alliance Data,Remote,"Node.js,Web application frameworks,Security,Databases,Package management,Source control,Oops concepts,Callback function,Mongodb,NPM,Express,RESTful APIs, Front-End Technologies,Asynchronous Programming,Authorization",450000.0
Power BI Developer,Larsen & Toubro Infotech Limited,Remote,"Node.js,Web application frameworks,Security,Databases,Package management,Source control,Oops concepts,Callback function,Mongodb,NPM,Express,RESTful APIs, Front-End Technologies,Asynchronous Programming,Authorization",420000.0
